date,year,month,day,max_snow_in,sample_count,status,source_file
2025-08-31,2025,8,31,5.27,24,ok,MSSKI.2026-04-18.csv
2025-09-01,2025,9,1,5.41,24,ok,MSSKI.2026-04-18.csv
2025-09-02,2025,9,2,4.18,24,ok,MSSKI.2026-04-18.csv
2025-09-03,2025,9,3,4.53,24,ok,MSSKI.2026-04-18.csv
2025-09-04,2025,9,4,5.02,24,ok,MSSKI.2026-04-18.csv
2025-09-05,2025,9,5,5.44,25,ok,MSSKI.2026-04-18.csv
2025-09-06,2025,9,6,6.29,24,ok,MSSKI.2026-04-18.csv
2025-09-07,2025,9,7,5.09,24,ok,MSSKI.2026-04-18.csv
2025-09-08,2025,9,8,5.54,24,ok,MSSKI.2026-04-18.csv
2025-09-09,2025,9,9,4.91,24,ok,MSSKI.2026-04-18.csv
2025-09-10,2025,9,10,5.15,24,ok,MSSKI.2026-04-18.csv
2025-09-11,2025,9,11,5.4,24,ok,MSSKI.2026-04-18.csv
2025-09-12,2025,9,12,5.22,24,ok,MSSKI.2026-04-18.csv
2025-09-13,2025,9,13,5.06,24,ok,MSSKI.2026-04-18.csv
2025-09-14,2025,9,14,5.8,24,ok,MSSKI.2026-04-18.csv
2025-09-15,2025,9,15,5.51,24,ok,MSSKI.2026-04-18.csv
2025-09-16,2025,9,16,5.87,24,ok,MSSKI.2026-04-18.csv
2025-09-17,2025,9,17,5.53,24,ok,MSSKI.2026-04-18.csv
2025-09-18,2025,9,18,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-19,2025,9,19,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-20,2025,9,20,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-21,2025,9,21,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-22,2025,9,22,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-23,2025,9,23,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-24,2025,9,24,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-25,2025,9,25,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-26,2025,9,26,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-27,2025,9,27,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-28,2025,9,28,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-29,2025,9,29,240.0,24,ok,MSSKI.2026-04-18.csv
2025-09-30,2025,9,30,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-01,2025,10,1,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-02,2025,10,2,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-03,2025,10,3,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-04,2025,10,4,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-05,2025,10,5,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-06,2025,10,6,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-07,2025,10,7,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-08,2025,10,8,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-09,2025,10,9,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-10,2025,10,10,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-11,2025,10,11,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-12,2025,10,12,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-13,2025,10,13,240.0,24,ok,MSSKI.2026-04-18.csv
2025-10-14,2025,10,14,5.19,24,ok,MSSKI.2026-04-18.csv
2025-10-15,2025,10,15,4.45,24,ok,MSSKI.2026-04-18.csv
2025-10-16,2025,10,16,4.23,24,ok,MSSKI.2026-04-18.csv
2025-10-17,2025,10,17,4.29,24,ok,MSSKI.2026-04-18.csv
2025-10-18,2025,10,18,5.12,24,ok,MSSKI.2026-04-18.csv
2025-10-19,2025,10,19,5.99,24,ok,MSSKI.2026-04-18.csv
2025-10-20,2025,10,20,6.21,24,ok,MSSKI.2026-04-18.csv
2025-10-21,2025,10,21,6.02,24,ok,MSSKI.2026-04-18.csv
2025-10-22,2025,10,22,5.67,24,ok,MSSKI.2026-04-18.csv
2025-10-23,2025,10,23,4.89,24,ok,MSSKI.2026-04-18.csv
2025-10-24,2025,10,24,6.2,24,ok,MSSKI.2026-04-18.csv
2025-10-25,2025,10,25,4.03,24,ok,MSSKI.2026-04-18.csv
2025-10-26,2025,10,26,8.0,24,ok,MSSKI.2026-04-18.csv
2025-10-27,2025,10,27,7.42,24,ok,MSSKI.2026-04-18.csv
2025-10-28,2025,10,28,6.62,24,ok,MSSKI.2026-04-18.csv
2025-10-29,2025,10,29,5.65,24,ok,MSSKI.2026-04-18.csv
2025-10-30,2025,10,30,4.43,24,ok,MSSKI.2026-04-18.csv
2025-10-31,2025,10,31,4.0,24,ok,MSSKI.2026-04-18.csv
2025-11-01,2025,11,1,4.16,24,ok,MSSKI.2026-04-18.csv
2025-11-02,2025,11,2,3.23,24,ok,MSSKI.2026-04-18.csv
2025-11-03,2025,11,3,3.75,24,ok,MSSKI.2026-04-18.csv
2025-11-04,2025,11,4,4.52,24,ok,MSSKI.2026-04-18.csv
2025-11-05,2025,11,5,3.88,23,ok,MSSKI.2026-04-18.csv
2025-11-06,2025,11,6,3.57,24,ok,MSSKI.2026-04-18.csv
2025-11-07,2025,11,7,4.08,24,ok,MSSKI.2026-04-18.csv
2025-11-08,2025,11,8,2.74,24,ok,MSSKI.2026-04-18.csv
2025-11-09,2025,11,9,2.47,24,ok,MSSKI.2026-04-18.csv
2025-11-10,2025,11,10,3.22,24,ok,MSSKI.2026-04-18.csv
2025-11-11,2025,11,11,4.49,24,ok,MSSKI.2026-04-18.csv
2025-11-12,2025,11,12,4.34,24,ok,MSSKI.2026-04-18.csv
2025-11-13,2025,11,13,2.46,24,ok,MSSKI.2026-04-18.csv
2025-11-14,2025,11,14,2.8,24,ok,MSSKI.2026-04-18.csv
2025-11-15,2025,11,15,2.79,24,ok,MSSKI.2026-04-18.csv
2025-11-16,2025,11,16,3.42,24,ok,MSSKI.2026-04-18.csv
2025-11-17,2025,11,17,12.79,24,ok,MSSKI.2026-04-18.csv
2025-11-18,2025,11,18,12.73,24,ok,MSSKI.2026-04-18.csv
2025-11-19,2025,11,19,12.47,24,ok,MSSKI.2026-04-18.csv
2025-11-20,2025,11,20,14.06,24,ok,MSSKI.2026-04-18.csv
2025-11-21,2025,11,21,13.46,24,ok,MSSKI.2026-04-18.csv
2025-11-22,2025,11,22,13.21,24,ok,MSSKI.2026-04-18.csv
2025-11-23,2025,11,23,12.97,24,ok,MSSKI.2026-04-18.csv
2025-11-24,2025,11,24,12.88,24,ok,MSSKI.2026-04-18.csv
2025-11-25,2025,11,25,12.44,24,ok,MSSKI.2026-04-18.csv
2025-11-26,2025,11,26,12.47,24,ok,MSSKI.2026-04-18.csv
2025-11-27,2025,11,27,12.19,24,ok,MSSKI.2026-04-18.csv
2025-11-28,2025,11,28,11.66,24,ok,MSSKI.2026-04-18.csv
2025-11-29,2025,11,29,11.43,24,ok,MSSKI.2026-04-18.csv
2025-11-30,2025,11,30,11.45,1,ok,MSSKI.2026-04-18.csv
2025-12-01,2025,12,1,11.16,14,ok,MSSKI.2026-04-18.csv
2025-12-02,2025,12,2,11.17,24,ok,MSSKI.2026-04-18.csv
2025-12-03,2025,12,3,11.18,24,ok,MSSKI.2026-04-18.csv
2025-12-04,2025,12,4,10.96,24,ok,MSSKI.2026-04-18.csv
2025-12-05,2025,12,5,10.25,24,ok,MSSKI.2026-04-18.csv
2025-12-06,2025,12,6,9.32,24,ok,MSSKI.2026-04-18.csv
2025-12-07,2025,12,7,8.88,24,ok,MSSKI.2026-04-18.csv
2025-12-08,2025,12,8,8.77,24,ok,MSSKI.2026-04-18.csv
2025-12-09,2025,12,9,8.6,24,ok,MSSKI.2026-04-18.csv
2025-12-10,2025,12,10,8.13,24,ok,MSSKI.2026-04-18.csv
2025-12-11,2025,12,11,8.09,24,ok,MSSKI.2026-04-18.csv
2025-12-12,2025,12,12,7.95,24,ok,MSSKI.2026-04-18.csv
2025-12-13,2025,12,13,7.91,24,ok,MSSKI.2026-04-18.csv
2025-12-14,2025,12,14,8.21,24,ok,MSSKI.2026-04-18.csv
2025-12-15,2025,12,15,8.32,24,ok,MSSKI.2026-04-18.csv
2025-12-16,2025,12,16,6.13,24,ok,MSSKI.2026-04-18.csv
2025-12-17,2025,12,17,3.69,24,ok,MSSKI.2026-04-18.csv
2025-12-18,2025,12,18,3.41,24,ok,MSSKI.2026-04-18.csv
2025-12-19,2025,12,19,12.84,24,ok,MSSKI.2026-04-18.csv
2025-12-20,2025,12,20,14.41,24,ok,MSSKI.2026-04-18.csv
2025-12-21,2025,12,21,15.76,24,ok,MSSKI.2026-04-18.csv
2025-12-22,2025,12,22,14.28,24,ok,MSSKI.2026-04-18.csv
2025-12-23,2025,12,23,21.04,24,ok,MSSKI.2026-04-18.csv
2025-12-24,2025,12,24,22.71,6,ok,MSSKI.2026-04-18.csv
2025-12-25,2025,12,25,50.58,23,ok,MSSKI.2026-04-18.csv
2025-12-26,2025,12,26,64.73,24,ok,MSSKI.2026-04-18.csv
2025-12-27,2025,12,27,63.67,24,ok,MSSKI.2026-04-18.csv
2025-12-28,2025,12,28,59.93,24,ok,MSSKI.2026-04-18.csv
2025-12-29,2025,12,29,58.23,24,ok,MSSKI.2026-04-18.csv
2025-12-30,2025,12,30,54.81,24,ok,MSSKI.2026-04-18.csv
2025-12-31,2025,12,31,53.13,24,ok,MSSKI.2026-04-18.csv
2026-01-01,2026,1,1,49.81,24,ok,MSSKI.2026-04-18.csv
2026-01-02,2026,1,2,49.21,24,ok,MSSKI.2026-04-18.csv
2026-01-03,2026,1,3,63.99,24,ok,MSSKI.2026-04-18.csv
2026-01-04,2026,1,4,71.03,24,ok,MSSKI.2026-04-18.csv
2026-01-05,2026,1,5,82.7,24,ok,MSSKI.2026-04-18.csv
2026-01-06,2026,1,6,83.0,24,ok,MSSKI.2026-04-18.csv
2026-01-07,2026,1,7,81.4,24,ok,MSSKI.2026-04-18.csv
2026-01-08,2026,1,8,82.0,24,ok,MSSKI.2026-04-18.csv
2026-01-09,2026,1,9,79.94,24,ok,MSSKI.2026-04-18.csv
2026-01-10,2026,1,10,77.01,24,ok,MSSKI.2026-04-18.csv
2026-01-11,2026,1,11,75.2,24,ok,MSSKI.2026-04-18.csv
2026-01-12,2026,1,12,74.26,24,ok,MSSKI.2026-04-18.csv
2026-01-13,2026,1,13,72.91,24,ok,MSSKI.2026-04-18.csv
2026-01-14,2026,1,14,71.69,24,ok,MSSKI.2026-04-18.csv
2026-01-15,2026,1,15,70.66,24,ok,MSSKI.2026-04-18.csv
2026-01-16,2026,1,16,69.54,24,ok,MSSKI.2026-04-18.csv
2026-01-17,2026,1,17,68.81,24,ok,MSSKI.2026-04-18.csv
2026-01-18,2026,1,18,67.92,24,ok,MSSKI.2026-04-18.csv
2026-01-19,2026,1,19,68.04,24,ok,MSSKI.2026-04-18.csv
2026-01-20,2026,1,20,67.5,24,ok,MSSKI.2026-04-18.csv
2026-01-21,2026,1,21,66.9,24,ok,MSSKI.2026-04-18.csv
2026-01-22,2026,1,22,66.66,24,ok,MSSKI.2026-04-18.csv
2026-01-23,2026,1,23,66.5,24,ok,MSSKI.2026-04-18.csv
2026-01-24,2026,1,24,66.32,24,ok,MSSKI.2026-04-18.csv
2026-01-25,2026,1,25,65.05,24,ok,MSSKI.2026-04-18.csv
2026-01-26,2026,1,26,65.2,24,ok,MSSKI.2026-04-18.csv
2026-01-27,2026,1,27,67.26,24,ok,MSSKI.2026-04-18.csv
2026-01-28,2026,1,28,67.6,24,ok,MSSKI.2026-04-18.csv
2026-01-29,2026,1,29,67.18,24,ok,MSSKI.2026-04-18.csv
2026-01-30,2026,1,30,66.64,24,ok,MSSKI.2026-04-18.csv
2026-01-31,2026,1,31,65.92,24,ok,MSSKI.2026-04-18.csv
2026-02-01,2026,2,1,66.02,24,ok,MSSKI.2026-04-18.csv
2026-02-02,2026,2,2,65.43,24,ok,MSSKI.2026-04-18.csv
2026-02-03,2026,2,3,65.12,24,ok,MSSKI.2026-04-18.csv
2026-02-04,2026,2,4,64.71,24,ok,MSSKI.2026-04-18.csv
2026-02-05,2026,2,5,64.13,24,ok,MSSKI.2026-04-18.csv
2026-02-06,2026,2,6,63.92,24,ok,MSSKI.2026-04-18.csv
2026-02-07,2026,2,7,63.97,24,ok,MSSKI.2026-04-18.csv
2026-02-08,2026,2,8,65.58,24,ok,MSSKI.2026-04-18.csv
2026-02-09,2026,2,9,64.88,24,ok,MSSKI.2026-04-18.csv
2026-02-10,2026,2,10,64.57,24,ok,MSSKI.2026-04-18.csv
2026-02-11,2026,2,11,66.08,24,ok,MSSKI.2026-04-18.csv
2026-02-12,2026,2,12,65.66,24,ok,MSSKI.2026-04-18.csv
2026-02-13,2026,2,13,65.66,24,ok,MSSKI.2026-04-18.csv
2026-02-14,2026,2,14,67.33,24,ok,MSSKI.2026-04-18.csv
2026-02-15,2026,2,15,74.35,24,ok,MSSKI.2026-04-18.csv
2026-02-16,2026,2,16,80.8,24,ok,MSSKI.2026-04-18.csv
2026-02-17,2026,2,17,88.1,24,ok,MSSKI.2026-04-18.csv
2026-02-18,2026,2,18,89.9,24,ok,MSSKI.2026-04-18.csv
2026-02-19,2026,2,19,93.7,24,ok,MSSKI.2026-04-18.csv
2026-02-20,2026,2,20,93.0,24,ok,MSSKI.2026-04-18.csv
2026-02-21,2026,2,21,91.4,24,ok,MSSKI.2026-04-18.csv
2026-02-22,2026,2,22,89.8,24,ok,MSSKI.2026-04-18.csv
2026-02-23,2026,2,23,89.7,24,ok,MSSKI.2026-04-18.csv
2026-02-24,2026,2,24,101.0,24,ok,MSSKI.2026-04-18.csv
2026-02-25,2026,2,25,100.3,24,ok,MSSKI.2026-04-18.csv
2026-02-26,2026,2,26,95.4,24,ok,MSSKI.2026-04-18.csv
2026-02-27,2026,2,27,92.6,24,ok,MSSKI.2026-04-18.csv
2026-02-28,2026,2,28,90.2,24,ok,MSSKI.2026-04-18.csv
2026-03-01,2026,3,1,88.9,24,ok,MSSKI.2026-04-18.csv
2026-03-02,2026,3,2,88.8,24,ok,MSSKI.2026-04-18.csv
2026-03-03,2026,3,3,87.8,24,ok,MSSKI.2026-04-18.csv
2026-03-04,2026,3,4,87.8,24,ok,MSSKI.2026-04-18.csv
2026-03-05,2026,3,5,88.0,24,ok,MSSKI.2026-04-18.csv
2026-03-06,2026,3,6,87.0,24,ok,MSSKI.2026-04-18.csv
2026-03-07,2026,3,7,86.4,24,ok,MSSKI.2026-04-18.csv
2026-03-08,2026,3,8,84.0,23,ok,MSSKI.2026-04-18.csv
2026-03-09,2026,3,9,82.8,24,ok,MSSKI.2026-04-18.csv
2026-03-10,2026,3,10,82.1,24,ok,MSSKI.2026-04-18.csv
2026-03-11,2026,3,11,81.9,24,ok,MSSKI.2026-04-18.csv
2026-03-12,2026,3,12,80.7,24,ok,MSSKI.2026-04-18.csv
2026-03-13,2026,3,13,79.62,24,ok,MSSKI.2026-04-18.csv
2026-03-14,2026,3,14,78.24,24,ok,MSSKI.2026-04-18.csv
2026-03-15,2026,3,15,77.08,24,ok,MSSKI.2026-04-18.csv
2026-03-16,2026,3,16,75.76,24,ok,MSSKI.2026-04-18.csv
2026-03-17,2026,3,17,74.35,24,ok,MSSKI.2026-04-18.csv
2026-03-18,2026,3,18,73.44,24,ok,MSSKI.2026-04-18.csv
2026-03-19,2026,3,19,72.05,24,ok,MSSKI.2026-04-18.csv
2026-03-20,2026,3,20,70.6,24,ok,MSSKI.2026-04-18.csv
2026-03-21,2026,3,21,69.32,24,ok,MSSKI.2026-04-18.csv
2026-03-22,2026,3,22,67.1,24,ok,MSSKI.2026-04-18.csv
2026-03-23,2026,3,23,66.35,24,ok,MSSKI.2026-04-18.csv
2026-03-24,2026,3,24,65.04,24,ok,MSSKI.2026-04-18.csv
2026-03-25,2026,3,25,62.41,24,ok,MSSKI.2026-04-18.csv
2026-03-26,2026,3,26,60.57,24,ok,MSSKI.2026-04-18.csv
2026-03-27,2026,3,27,58.52,24,ok,MSSKI.2026-04-18.csv
2026-03-28,2026,3,28,57.67,24,ok,MSSKI.2026-04-18.csv
2026-03-29,2026,3,29,55.9,24,ok,MSSKI.2026-04-18.csv
2026-03-30,2026,3,30,53.67,24,ok,MSSKI.2026-04-18.csv
2026-03-31,2026,3,31,53.64,24,ok,MSSKI.2026-04-18.csv
2026-04-01,2026,4,1,57.59,24,ok,MSSKI.2026-04-18.csv
2026-04-02,2026,4,2,58.25,24,ok,MSSKI.2026-04-18.csv
2026-04-03,2026,4,3,57.62,24,ok,MSSKI.2026-04-18.csv
2026-04-04,2026,4,4,55.58,24,ok,MSSKI.2026-04-18.csv
2026-04-05,2026,4,5,54.11,24,ok,MSSKI.2026-04-18.csv
2026-04-06,2026,4,6,52.55,24,ok,MSSKI.2026-04-18.csv
2026-04-07,2026,4,7,51.27,24,ok,MSSKI.2026-04-18.csv
2026-04-08,2026,4,8,49.33,24,ok,MSSKI.2026-04-18.csv
2026-04-09,2026,4,9,48.48,24,ok,MSSKI.2026-04-18.csv
2026-04-10,2026,4,10,50.34,24,ok,MSSKI.2026-04-18.csv
2026-04-11,2026,4,11,65.92,24,ok,MSSKI.2026-04-18.csv
2026-04-12,2026,4,12,67.88,24,ok,MSSKI.2026-04-18.csv
2026-04-13,2026,4,13,67.13,24,ok,MSSKI.2026-04-18.csv
2026-04-14,2026,4,14,65.2,24,ok,MSSKI.2026-04-18.csv
2026-04-15,2026,4,15,63.47,21,ok,MSSKI.2026-04-18.csv
2026-04-16,2026,4,16,63.82,24,ok,MSSKI.2026-04-18.csv
2026-04-17,2026,4,17,62.98,22,ok,MSSKI.2026-04-18.csv
